circRNA	cow-liver-K024	cow-testis-adult-1	cow-liver-K001	cow-testis-adult-2	cow-liver-B005	cow-testis-neonat-2	cow-testis-neonat-1	cow-liver-K018	cow-liver-B028	cow-testis-neonat-3	cow-testis-adult-3	cow-liver-K006	cow-liver-K011	cow-liver-B008	cow-liver-B022	cow-liver-K013	cow-liver-B004	cow-liver-B027
6:25286885-25292857:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
6:25496873-25501721:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
6:25501460-25507607:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
6:25690850-25702602:+	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
6:2624026-2655210:+	8	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
6:2640523-2663368:+	47	23	15	8	10	21	19	31	18	27	14	24	13	13	23	18	26	20
6:2655127-2663368:+	0	0	0	0	0	0	6	11	0	0	0	0	0	0	9	0	18	17
6:30066665-30142653:-	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
6:30138592-30142653:-	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:30349374-30359716:-	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
6:34220398-34329244:-	0	0	0	0	0	0	18	0	0	14	0	0	0	0	0	0	0	0
6:34322479-34329244:-	0	13	0	24	0	88	104	0	6	137	11	0	0	6	0	0	0	0
6:3434253-3439970:-	24	21	15	10	13	70	70	15	28	90	19	15	21	10	18	23	13	16
6:35734618-35760983:+	0	0	0	0	0	13	0	0	6	13	0	0	0	0	0	0	0	6
6:35734618-35827231:+	0	0	0	0	0	7	8	0	0	6	0	0	0	0	0	0	0	0
6:35734618-35906972:+	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
6:36096169-36101664:-	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	6	0
6:36096169-36105255:-	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
6:36097606-36101664:-	11	0	10	0	7	10	10	7	0	0	0	11	0	8	14	13	9	8
6:36288308-36291971:-	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
6:36332238-36343723:-	0	0	0	0	0	0	9	0	0	12	0	0	0	0	0	7	0	0
6:36332238-36356325:-	0	0	0	0	0	0	8	0	0	6	0	0	0	0	0	0	0	0
6:36336252-36344567:-	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
6:36340828-36343723:-	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
6:36340828-36356325:-	0	0	0	0	0	8	0	0	0	6	0	0	0	0	0	0	0	0
6:36567613-36592445:+	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
6:37435051-37506353:-	0	0	0	0	0	7	12	0	0	0	0	0	0	0	0	0	0	0
6:42015092-42079755:-	0	0	0	0	0	17	37	0	7	19	0	0	0	0	0	0	0	0
6:42042572-42047366:-	0	0	0	8	0	19	8	0	0	15	0	0	0	0	0	0	0	0
6:42042572-42079755:-	0	0	0	0	9	10	27	0	0	9	0	6	0	0	7	0	10	0
6:42052363-42067825:-	0	0	0	0	0	6	13	0	0	6	0	0	0	0	0	0	0	0
6:42052363-42079755:-	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0
6:42063683-42079755:-	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
6:42330924-42333083:+	54	0	12	0	6	0	0	11	27	0	6	14	37	17	7	10	21	20
6:43401343-43403200:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
6:44158512-44160445:-	0	0	0	0	0	10	6	0	0	10	0	0	0	0	0	0	0	0
6:44431653-44434826:-	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	6
6:44717651-44730335:-	0	0	0	0	0	0	6	0	0	7	0	0	0	0	0	0	0	0
6:44821278-44824851:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
6:44865997-44881331:+	0	0	0	0	0	0	6	0	13	0	0	0	0	0	0	0	0	0
6:44865997-44915083:+	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
6:44880549-44881331:+	9	30	0	32	0	84	95	0	0	53	33	0	6	0	0	8	6	0
6:4558309-4657673:+	0	0	0	0	0	0	11	0	0	7	0	0	0	0	0	0	0	0
6:45844896-45870900:+	6	0	0	0	9	20	18	0	9	9	0	0	0	0	0	7	7	0
6:45859383-45870900:+	6	0	0	0	0	6	8	0	7	7	0	0	0	0	0	0	0	0
6:46058140-46097099:+	0	0	0	0	0	0	9	0	0	0	0	0	0	0	6	0	0	0
6:46076427-46097099:+	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
6:46082691-46097099:+	0	0	0	0	0	8	0	0	0	0	6	0	0	0	0	0	0	0
6:4640130-4682831:+	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
6:4641772-4704816:+	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
6:46422731-46430741:+	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
6:4675233-4682831:+	0	0	0	0	0	0	12	0	0	12	0	0	0	0	0	0	0	0
6:55500494-55504835:-	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
6:55624593-55625645:-	0	14	0	9	0	20	8	0	0	0	0	0	0	0	0	0	0	0
6:57158826-57165038:+	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	6
6:57316621-57321513:+	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0
6:57342768-57394767:+	0	8	0	11	0	11	13	0	0	13	10	0	0	0	0	0	0	0
6:57380589-57394767:+	0	0	0	0	0	0	7	0	0	6	0	0	0	0	0	0	7	0
6:5768459-5769048:+	0	0	0	0	0	6	0	0	0	10	0	0	0	0	0	0	0	0
6:58266640-58305578:+	0	10	0	42	0	0	6	0	0	8	11	0	0	0	0	0	0	0
6:58283835-58288047:+	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0
6:58283835-58294290:+	0	19	7	19	0	36	48	0	13	61	16	0	6	9	0	0	0	0
6:58283835-58305578:+	0	14	0	12	0	35	41	0	0	43	15	0	6	0	0	0	0	0
6:58325984-58329497:+	0	0	0	0	0	8	6	0	0	6	0	0	0	0	0	0	0	0
6:58355831-58369200:+	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
6:58464311-58465530:-	8	10	0	19	0	42	33	11	15	36	17	0	0	0	6	6	0	6
6:5870872-5876472:+	0	0	0	0	0	11	8	0	0	7	0	0	0	0	0	0	0	0
6:58908245-58914536:-	0	0	0	0	0	8	11	0	0	6	0	0	0	0	0	0	0	0
6:59108152-59116916:+	0	0	0	6	0	0	0	0	0	8	0	0	0	0	0	0	0	0
6:59119434-59149769:+	0	7	0	7	0	0	10	0	0	10	0	0	0	0	0	0	0	0
6:59137769-59159354:+	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
6:59148450-59149769:+	0	0	0	0	0	12	16	0	0	9	0	0	0	0	0	0	0	0
6:59696399-59702767:+	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:59783467-59786145:-	0	0	0	0	0	31	26	6	0	27	0	0	0	0	0	0	0	0
6:59783467-59825777:-	0	17	0	16	0	15	7	0	0	0	0	0	0	0	0	0	0	0
6:59783467-59826222:-	0	0	0	0	0	7	0	0	0	0	0	0	7	0	0	0	0	0
6:6038434-6040954:-	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
6:60885964-60904677:+	9	0	6	0	0	0	0	11	13	0	0	9	7	6	0	0	0	0
6:60891499-60904677:+	14	7	0	14	14	25	32	11	6	22	13	0	7	0	0	6	13	0
6:61002750-61003317:-	0	6	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0
6:63292888-63296385:+	0	0	0	10	0	15	20	0	0	17	0	0	0	0	10	0	0	0
6:63292888-63302373:+	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0
6:63324637-63345012:-	0	0	0	0	0	0	7	0	0	8	0	0	0	0	0	0	0	0
6:66097740-66105775:-	0	0	0	0	0	8	6	0	0	6	0	0	0	0	0	0	0	0
6:66229319-66231262:+	0	0	0	0	0	15	33	0	0	11	0	0	0	0	0	0	0	0
6:66285000-66287455:-	0	11	0	12	0	6	0	0	0	10	14	0	0	0	0	0	0	0
6:6650155-6654241:-	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:6651804-6659406:-	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:66766338-66777952:-	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
6:67074988-67083362:+	0	0	0	0	0	11	19	0	0	7	0	0	0	0	0	0	0	0
6:67074988-67088238:+	0	7	0	13	0	19	24	0	0	24	0	0	0	0	0	0	0	0
6:67074988-67094816:+	0	0	8	0	0	0	0	0	0	9	0	0	0	0	0	0	0	6
6:67079742-67083362:+	0	0	0	0	0	20	14	0	0	12	11	0	0	0	0	0	6	0
6:67079742-67088238:+	0	0	0	0	0	6	6	0	0	9	0	0	0	0	0	0	0	0
6:67079742-67094816:+	0	0	11	0	0	12	10	0	0	14	0	0	9	0	0	7	9	0
6:67195448-67195699:-	0	0	0	0	0	12	9	0	0	13	0	0	0	0	0	0	0	6
6:67255472-67256539:-	0	0	0	0	0	6	19	0	0	15	0	8	0	0	0	0	0	0
6:67261669-67268551:-	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
6:67291129-67291685:-	0	0	0	0	0	0	6	0	0	11	0	0	0	0	0	0	0	0
6:67740024-67752287:+	10	0	6	0	7	0	0	0	16	0	0	0	9	0	12	7	9	12
6:67740024-67759685:+	8	0	0	0	0	0	0	0	7	0	0	12	9	0	0	6	0	9
6:67740024-67764471:+	17	0	33	0	17	0	6	24	64	0	0	18	25	31	21	20	18	25
6:67740024-67771188:+	12	0	14	0	6	17	15	9	30	22	8	0	22	17	6	7	0	20
6:67749050-67764471:+	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
6:67749050-67771188:+	0	0	7	0	0	10	12	6	0	7	0	0	0	0	0	0	0	7
6:67896560-67896770:-	0	9	0	6	0	17	6	0	0	24	12	0	0	0	0	7	0	0
6:68331018-68349659:-	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	20	0
6:68345009-68349659:-	0	0	0	0	0	10	8	0	0	11	0	0	0	0	0	0	0	0
6:69042727-69043607:-	0	0	0	0	0	0	0	0	0	0	0	0	7	6	7	7	0	0
6:69563476-69563824:-	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
6:6996825-7064956:-	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
6:7063811-7064956:-	0	0	0	0	0	10	9	0	0	11	0	0	0	0	0	0	0	0
6:70897298-70906988:-	0	0	0	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0
6:70918263-70933495:-	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0
6:70918263-70937054:-	10	0	0	0	0	0	0	10	0	0	0	6	0	14	11	0	9	0
6:71754598-71769916:-	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:71848096-71859719:+	0	6	0	12	0	0	0	0	0	0	10	0	0	0	0	0	0	0
6:77330341-77331142:+	0	0	0	8	0	10	21	0	0	28	0	0	0	0	0	0	0	0
6:77463819-77466504:+	0	0	0	7	0	0	7	0	0	0	7	0	0	0	0	0	0	0
6:77505407-77516646:+	0	10	0	20	0	11	11	0	0	12	19	0	0	0	0	0	0	0
6:77505407-77542796:+	0	8	0	17	0	7	13	0	0	10	14	0	0	0	0	0	0	0
6:77505407-77561757:+	0	0	0	10	0	7	16	0	0	8	12	0	0	0	0	0	0	0
6:77505407-77610620:+	0	6	0	11	0	0	6	0	0	0	0	0	0	0	0	0	0	0
6:77505407-77624439:+	0	10	0	11	0	0	0	0	0	8	18	0	0	0	0	0	0	0
6:77514947-77610620:+	0	8	0	14	0	0	0	0	0	0	13	0	0	0	0	0	0	0
6:77596225-77624439:+	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0
6:80935183-80958217:-	0	0	0	0	0	9	8	0	0	0	0	0	0	0	0	0	0	0
6:83191431-83196245:-	0	0	0	23	0	20	19	0	7	23	19	0	0	0	0	0	0	0
6:83195626-83212888:-	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0
6:83224007-83266685:-	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
6:83251904-83271930:-	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
6:83358104-83375215:-	0	0	0	0	0	0	6	0	0	7	0	0	0	0	0	0	0	0
6:83364267-83375215:-	0	0	0	0	0	0	10	0	0	6	0	0	0	0	0	0	0	0
6:83364267-83380006:-	0	0	0	7	0	0	11	0	0	11	0	0	0	0	0	0	0	0
6:84680976-84707703:-	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
6:84705888-84707703:-	14	0	12	0	9	0	0	8	14	0	0	9	11	9	13	0	9	10
6:84971129-84975107:-	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:85215367-85215944:-	0	0	0	0	0	6	16	0	0	16	0	0	0	0	0	0	0	0
6:86209964-86211944:-	0	6	0	7	0	16	0	0	0	13	0	0	0	0	0	0	0	0
6:86751347-86786565:+	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	7
6:87437755-87452163:-	0	0	0	0	0	7	11	0	0	0	0	0	0	0	0	0	0	0
6:88234673-88237847:-	0	0	0	7	0	8	7	0	0	20	10	0	0	9	0	0	0	0
6:88253304-88255623:-	14	12	8	9	18	44	37	7	19	49	8	14	21	14	14	15	16	17
6:88486693-88488773:+	6	0	7	0	10	0	0	11	18	0	0	7	9	0	0	9	7	0
6:88486693-88491013:+	0	0	6	0	7	0	0	9	9	0	0	6	6	0	0	6	9	0
6:88490915-88495003:+	187	0	121	0	168	0	0	87	122	0	0	149	140	122	176	188	155	163
6:88490915-88500819:+	72	0	48	0	46	0	0	33	71	0	0	52	59	42	65	90	86	66
6:88494870-88496675:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
6:88569250-88584287:+	16	0	15	0	31	0	0	15	33	0	0	16	20	31	32	42	39	30
6:89111908-89113228:+	0	0	0	0	0	15	15	0	0	19	0	0	0	0	0	0	0	0
6:89111908-89135431:+	0	0	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	0
6:89111908-89160395:+	0	0	0	0	0	12	19	0	0	8	0	0	0	0	0	0	0	0
6:89111908-89212132:+	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
6:89134047-89160395:+	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0
6:90962926-90968221:+	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:91076337-91085226:-	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
6:91260047-91262143:-	0	0	0	8	0	10	11	0	0	6	0	0	0	0	0	0	0	0
6:91890875-91891106:-	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
6:91891656-91894920:-	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
6:92425979-92479392:-	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:92444269-92446829:-	0	0	0	0	0	0	13	0	0	12	0	0	0	0	0	0	0	0
6:92444269-92479392:-	0	6	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
6:92459485-92479392:-	0	0	0	0	0	9	17	0	0	25	0	0	0	0	0	0	0	6
6:92474466-92479392:-	0	0	0	0	6	44	51	0	0	43	14	0	0	0	0	0	0	9
6:92588119-92605739:+	0	0	0	0	0	0	9	0	6	7	0	0	0	0	0	0	0	9
6:92588119-92623162:+	0	0	0	0	0	12	9	0	0	12	0	0	0	0	0	0	0	0
6:92601186-92605739:+	8	7	9	13	8	25	32	10	0	20	7	10	6	0	9	9	9	10
6:93306473-93339500:+	0	0	0	0	11	0	0	6	6	0	0	0	0	0	0	0	9	9
6:93306473-93355089:+	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
6:93584469-93593061:+	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
6:93584469-93602476:+	0	0	0	0	0	9	0	0	0	7	11	0	0	0	0	0	0	0
6:93602343-93625064:+	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
6:93609565-93617495:+	0	12	0	11	0	7	6	0	0	7	12	0	0	0	0	0	0	0
6:93666786-93671994:-	0	0	0	0	0	11	6	0	0	8	0	0	0	0	0	0	0	8
6:96227371-96229439:-	7	0	8	0	18	15	6	14	17	15	0	10	13	13	10	9	13	13
6:97144834-97149199:-	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0
6:97697368-97704678:-	0	0	0	0	0	0	6	0	0	7	0	0	0	0	0	0	0	0
6:97787084-97800078:-	7	7	0	11	0	13	21	0	0	13	0	0	0	0	0	0	0	0
6:98043511-98047424:-	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
6:98043511-98052586:-	0	0	0	0	0	26	24	0	0	15	0	0	0	0	6	0	0	10
6:98047302-98052586:-	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
6:98214972-98220276:-	0	0	0	0	0	11	14	0	6	8	0	0	0	0	0	0	0	0
6:98326697-98335008:+	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
6:99428173-99451940:+	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
6:99428173-99455681:+	0	0	0	10	0	39	49	0	0	40	8	0	0	0	0	0	0	0
6:99637780-99666609:-	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0
6:99668980-99682964:-	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:99679452-99682964:-	0	0	0	0	0	12	9	0	0	18	8	0	0	0	0	0	0	0
7:100094779-100129466:-	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
7:101422358-101496183:-	0	11	0	23	0	0	0	0	0	0	10	0	0	0	0	0	0	0
7:101430562-101496183:-	0	6	0	7	0	0	0	0	0	0	10	0	0	0	0	0	0	0
7:101447311-101496183:-	0	9	0	37	0	0	0	0	0	0	18	0	0	0	0	0	0	0
7:101460070-101496183:-	0	14	0	44	0	0	0	0	0	0	27	0	0	0	0	0	0	0
7:101474964-101496183:-	0	0	0	9	0	0	0	0	0	0	8	0	0	0	0	0	0	0
7:101487977-101496183:-	0	19	0	43	0	0	0	0	0	0	43	0	0	0	0	0	0	0
7:101951937-101970634:+	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
7:102150078-102161566:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
7:102150078-102176082:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
7:102153371-102166570:+	7	0	13	0	7	0	6	8	13	6	0	0	7	15	14	0	10	9
7:102156188-102161566:+	0	0	0	0	0	0	7	7	0	0	0	0	0	0	0	0	0	0
7:102164930-102170303:+	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
7:102171765-102184361:+	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	11
7:107167017-107352844:-	0	0	0	6	0	8	15	0	0	12	0	0	0	0	0	0	0	0
7:107167017-107466800:-	0	15	6	24	10	59	69	0	8	101	25	6	0	0	11	12	13	10
7:107167017-107495239:-	0	0	0	35	0	21	31	0	0	44	18	0	0	0	0	0	6	0
7:107326442-107466800:-	0	0	0	12	0	7	22	0	0	26	7	0	0	0	0	0	0	0
7:107326442-107495239:-	0	0	0	30	0	0	7	6	0	24	9	0	0	0	0	0	0	0
7:107352736-107495239:-	0	15	0	33	0	14	0	0	0	9	17	0	0	0	0	0	0	0
7:107466668-107466800:-	0	0	0	6	0	0	7	0	0	0	0	0	0	0	0	0	0	0
7:107466668-107495239:-	7	61	0	227	0	73	126	0	0	101	140	0	0	0	6	0	0	0
7:107489852-107495239:-	0	0	0	0	0	6	7	0	0	0	0	0	0	0	0	0	0	0
7:107866854-107867122:+	14	0	13	0	15	19	18	13	17	21	11	10	10	7	19	13	7	18
7:107866854-107919165:+	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
7:107908794-107980077:+	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7:108056356-108182760:+	0	0	0	6	0	0	0	0	0	10	0	0	0	0	0	0	0	0
7:108070143-108148681:+	0	0	0	6	0	9	8	0	0	8	9	0	0	0	0	0	0	0
7:108070143-108182760:+	0	8	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7:108137826-108182760:+	0	0	0	11	0	0	0	0	0	0	13	0	0	0	0	0	0	0
7:108473893-108487571:-	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
7:108834042-108841662:+	12	8	7	19	18	17	24	14	11	20	0	0	10	13	0	11	7	10
7:108834042-108860412:+	0	6	0	19	0	21	20	0	0	19	29	0	0	0	7	6	6	0
7:108834042-108880564:+	0	0	0	12	0	9	9	0	0	15	8	0	0	0	0	6	0	0
7:108834042-108893352:+	0	7	0	14	0	0	0	0	0	0	11	0	0	0	0	0	0	0
7:108834042-108897300:+	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7:108834042-108915347:+	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7:108834042-108954769:+	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7:108834042-108979683:+	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7:108841517-108880564:+	7	0	0	10	0	6	6	0	6	8	0	0	0	0	0	9	0	9
7:108841517-108915347:+	7	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
7:108860240-108893352:+	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7:108860240-108897300:+	0	0	0	0	0	0	7	0	0	6	0	6	0	0	0	0	0	0
7:108860240-108915347:+	0	0	0	0	0	0	7	0	0	9	0	0	0	6	0	0	0	0
7:108880436-108897300:+	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
7:108893165-108915347:+	0	0	0	0	7	7	0	0	0	0	0	0	0	6	0	6	0	0
7:108893165-108954769:+	6	0	0	0	0	8	8	0	0	0	0	9	7	0	0	0	0	0
7:108897122-108915347:+	0	0	0	6	0	13	13	0	0	9	10	0	0	0	0	0	0	0
7:108897122-108954769:+	0	0	0	8	0	6	0	0	0	0	0	0	0	0	0	0	0	0
7:108906599-108915347:+	22	6	30	11	25	17	28	17	16	9	6	17	21	30	18	21	28	26
7:108906599-108954769:+	0	0	0	7	0	0	0	0	0	0	6	0	0	0	0	0	0	0
7:108948221-108954769:+	0	6	0	0	0	0	7	0	0	0	6	0	0	0	0	0	0	0
7:109574510-109712863:-	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7:109603623-109712863:-	0	6	0	13	0	0	0	0	0	0	9	0	0	0	0	0	0	0
7:109642301-109643963:-	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7:109642301-109712863:-	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7:109667706-109684086:-	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7:109676855-109712863:-	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7:109741417-109746023:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	6	0
7:110179640-110198015:+	0	0	0	0	0	0	6	0	0	8	0	0	0	0	0	0	0	0
7:11356700-11357645:-	0	0	0	0	0	13	0	6	0	0	0	0	6	0	0	0	0	0
7:11655741-11656067:-	0	0	0	0	0	0	6	0	0	8	0	0	0	0	0	0	0	0
7:12499625-12501841:-	0	0	0	0	0	9	20	0	0	20	0	0	0	0	0	0	0	0
7:1250365-1250616:+	6	0	0	6	0	6	8	0	0	14	0	0	0	0	0	0	0	0
7:12547513-12548045:-	0	0	0	0	0	42	43	0	0	40	0	0	0	0	0	0	0	0
7:12630790-12631329:+	0	0	0	0	0	16	9	0	0	21	0	0	0	0	0	0	0	0
7:12632892-12633400:+	0	0	0	6	0	9	21	0	0	6	0	0	0	0	0	0	0	0
7:14619585-14620051:+	0	0	0	0	0	0	0	0	0	0	0	8	0	10	0	0	6	7
7:15193518-15193815:+	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
7:15346521-15349687:+	0	0	0	0	0	0	8	0	0	6	0	0	0	0	0	0	0	0
7:15558128-15567226:+	0	0	0	0	0	0	0	0	0	0	0	0	6	6	6	0	0	9
7:15997171-15998931:+	0	6	0	0	0	12	19	0	0	14	0	0	0	0	0	0	0	0
7:16065953-16070596:-	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
7:1616269-1616383:-	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	6	0
7:16180446-16180998:-	36	73	20	34	44	592	556	41	37	769	53	45	36	36	45	42	29	34
7:16281613-16281998:+	0	0	0	0	0	8	12	0	0	0	0	0	0	0	0	0	0	0
7:16787596-16787935:-	0	0	0	0	0	11	10	0	0	0	0	0	0	0	0	0	0	0
7:16811008-16811657:-	0	0	0	0	0	17	19	0	0	0	0	0	0	0	0	0	0	0
7:1699592-1700112:+	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
7:17067398-17086456:+	0	0	0	0	0	6	6	0	0	9	0	0	0	0	0	0	0	0
7:1732222-1753286:-	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
7:17562399-17562788:-	0	0	0	0	0	0	0	0	7	0	0	0	9	6	0	0	0	0
7:17585414-17590244:-	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
7:17788562-17792776:+	15	0	0	0	14	0	0	12	11	0	0	8	11	9	13	12	8	10
7:17792322-17792776:+	28	0	15	0	21	0	0	10	23	6	0	21	32	30	35	27	25	24
7:17795217-17802003:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
7:18559093-18562556:-	0	0	0	6	0	0	0	0	0	0	9	0	0	0	0	0	0	0
7:18570922-18575384:-	0	11	0	6	0	13	12	0	6	9	13	0	6	0	0	0	0	10
7:18690964-18694294:+	0	0	0	0	6	0	0	6	0	0	6	0	0	0	0	0	0	0
7:19167563-19175953:-	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7:20226568-20228072:-	0	15	0	11	0	0	0	0	0	0	14	0	0	0	0	0	0	0
7:20316191-20316681:+	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0
7:20639406-20639833:-	0	0	0	0	0	21	46	0	0	26	10	0	0	0	0	0	0	0
7:21576791-21581473:+	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
7:21603616-21685339:+	0	0	0	9	0	0	0	0	0	0	9	0	0	0	0	0	0	0
7:21804640-21820835:-	0	0	0	15	0	0	9	0	0	11	0	0	0	0	0	0	0	0
7:21833304-21837578:-	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
7:22747774-22779733:+	36	0	13	12	13	21	21	15	32	20	0	16	13	7	10	20	13	23
7:22760501-22779733:+	20	0	15	7	17	29	24	24	0	31	0	10	10	10	14	17	22	6
